created_at,entry_id,field1
2021-07-21T03:50:26Z,1156690,23.6
2021-07-21T03:52:26Z,1156691,23.6
2021-07-21T03:54:26Z,1156692,23.4
2021-07-21T03:56:26Z,1156693,23.4
2021-07-21T03:58:26Z,1156694,23.3
2021-07-21T04:00:26Z,1156695,23.2
2021-07-21T04:02:26Z,1156696,23.2
2021-07-21T04:04:26Z,1156697,23.3
2021-07-21T04:06:26Z,1156698,23.3
2021-07-21T04:08:26Z,1156699,23.3
2021-07-21T04:10:26Z,1156700,23.5
2021-07-21T04:12:26Z,1156701,23.6
2021-07-21T04:14:26Z,1156702,23.9
2021-07-21T04:16:26Z,1156703,23.9
2021-07-21T04:18:26Z,1156704,24.1
2021-07-21T04:20:26Z,1156705,24.4
2021-07-21T04:22:26Z,1156706,24.8
2021-07-21T04:24:26Z,1156707,24.7
2021-07-21T04:26:26Z,1156708,24.8
2021-07-21T04:28:26Z,1156709,25.0
2021-07-21T04:30:26Z,1156710,25.4
2021-07-21T04:32:26Z,1156711,25.7
2021-07-21T04:34:26Z,1156712,25.9
2021-07-21T04:36:26Z,1156713,26.3
2021-07-21T04:38:26Z,1156714,27.6
2021-07-21T04:40:26Z,1156715,27.8
2021-07-21T04:42:26Z,1156716,27.8
2021-07-21T04:44:26Z,1156717,28.6
2021-07-21T04:46:26Z,1156718,29.6
2021-07-21T04:48:26Z,1156719,29.9
2021-07-21T04:50:26Z,1156720,29.3
2021-07-21T04:52:26Z,1156721,29.5
2021-07-21T04:54:26Z,1156722,28.8
2021-07-21T04:56:26Z,1156723,28.1
2021-07-21T04:58:26Z,1156724,27.6
2021-07-21T05:00:26Z,1156725,27.5
2021-07-21T05:02:26Z,1156726,27.4
2021-07-21T05:04:27Z,1156727,27.4
2021-07-21T05:06:26Z,1156728,27.4
2021-07-21T05:08:26Z,1156729,27.4
2021-07-21T05:10:26Z,1156730,27.7
2021-07-21T05:12:26Z,1156731,27.6
2021-07-21T05:14:26Z,1156732,28.1
2021-07-21T05:16:26Z,1156733,28.6
2021-07-21T05:18:26Z,1156734,28.6
2021-07-21T05:20:26Z,1156735,28.2
2021-07-21T05:22:26Z,1156736,27.9
2021-07-21T05:24:26Z,1156737,28.2
2021-07-21T05:26:26Z,1156738,29.6
2021-07-21T05:28:26Z,1156739,30.9
2021-07-21T05:30:26Z,1156740,30.9
2021-07-21T05:32:26Z,1156741,31.3
2021-07-21T05:34:26Z,1156742,31.7
2021-07-21T05:36:26Z,1156743,29.7
2021-07-21T05:38:26Z,1156744,28.9
2021-07-21T05:40:26Z,1156745,28.3
2021-07-21T05:42:26Z,1156746,27.8
2021-07-21T05:44:26Z,1156747,27.4
2021-07-21T05:46:26Z,1156748,27.3
2021-07-21T05:48:26Z,1156749,26.9
2021-07-21T05:50:26Z,1156750,26.8
2021-07-21T05:52:26Z,1156751,26.9
2021-07-21T05:54:26Z,1156752,26.7
2021-07-21T05:56:26Z,1156753,26.8
2021-07-21T05:58:26Z,1156754,26.9
2021-07-21T06:00:26Z,1156755,27.1
2021-07-21T06:02:26Z,1156756,27.0
2021-07-21T06:04:26Z,1156757,27.4
2021-07-21T06:06:26Z,1156758,28.0
2021-07-21T06:08:26Z,1156759,28.0
2021-07-21T06:10:26Z,1156760,27.9
2021-07-21T06:12:26Z,1156761,27.7
2021-07-21T06:14:26Z,1156762,27.3
2021-07-21T06:16:26Z,1156763,26.8
2021-07-21T06:18:26Z,1156764,26.6
2021-07-21T06:20:26Z,1156765,26.3
2021-07-21T06:22:26Z,1156766,25.9
2021-07-21T06:24:26Z,1156767,25.9
2021-07-21T06:26:26Z,1156768,25.9
2021-07-21T06:28:26Z,1156769,25.9
2021-07-21T06:30:26Z,1156770,25.8
2021-07-21T06:32:26Z,1156771,25.8
2021-07-21T06:34:26Z,1156772,25.9
2021-07-21T06:36:26Z,1156773,25.8
2021-07-21T06:38:26Z,1156774,26.1
2021-07-21T06:40:26Z,1156775,26.4
2021-07-21T06:42:26Z,1156776,26.3
2021-07-21T06:44:26Z,1156777,26.3
2021-07-21T06:46:26Z,1156778,26.3
2021-07-21T06:48:26Z,1156779,26.5
2021-07-21T06:50:26Z,1156780,26.8
2021-07-21T06:52:26Z,1156781,26.8
2021-07-21T06:54:26Z,1156782,26.8
2021-07-21T06:56:26Z,1156783,27.1
2021-07-21T06:58:26Z,1156784,27.6
2021-07-21T07:00:26Z,1156785,27.9
2021-07-21T07:02:26Z,1156786,27.8
2021-07-21T07:04:26Z,1156787,27.6
2021-07-21T07:06:26Z,1156788,27.4
2021-07-21T07:08:26Z,1156789,27.4
2021-07-21T07:10:26Z,1156790,27.6
2021-07-21T07:12:26Z,1156791,27.6
2021-07-21T07:14:26Z,1156792,27.7
2021-07-21T07:16:26Z,1156793,27.6
2021-07-21T07:18:26Z,1156794,27.4
2021-07-21T07:20:26Z,1156795,27.4
2021-07-21T07:22:26Z,1156796,27.3
2021-07-21T07:24:26Z,1156797,27.1
2021-07-21T07:26:26Z,1156798,26.9
2021-07-21T07:28:26Z,1156799,26.6
2021-07-21T07:30:26Z,1156800,26.4
2021-07-21T07:32:26Z,1156801,26.3
2021-07-21T07:34:26Z,1156802,26.3
2021-07-21T07:36:26Z,1156803,26.2
2021-07-21T07:38:26Z,1156804,26.1
2021-07-21T07:40:26Z,1156805,25.9
2021-07-21T07:42:26Z,1156806,25.9
2021-07-21T07:44:26Z,1156807,25.9
2021-07-21T07:46:26Z,1156808,25.8
2021-07-21T07:48:26Z,1156809,25.6
2021-07-21T07:50:26Z,1156810,25.7
2021-07-21T07:52:26Z,1156811,25.8
2021-07-21T07:54:26Z,1156812,25.9
2021-07-21T07:56:26Z,1156813,25.8
2021-07-21T07:58:26Z,1156814,25.8
2021-07-21T08:00:26Z,1156815,25.6
2021-07-21T08:02:26Z,1156816,25.8
2021-07-21T08:04:26Z,1156817,25.8
2021-07-21T08:06:26Z,1156818,25.6
2021-07-21T08:08:26Z,1156819,25.5
2021-07-21T08:10:26Z,1156820,25.4
2021-07-21T08:12:26Z,1156821,25.1
2021-07-21T08:14:26Z,1156822,25.1
2021-07-21T08:16:26Z,1156823,25.1
2021-07-21T08:18:26Z,1156824,25.0
2021-07-21T08:20:26Z,1156825,24.9
2021-07-21T08:22:26Z,1156826,24.9
2021-07-21T08:24:26Z,1156827,24.8
2021-07-21T08:26:26Z,1156828,24.7
2021-07-21T08:28:26Z,1156829,24.5
2021-07-21T08:30:26Z,1156830,24.4
2021-07-21T08:32:26Z,1156831,24.4
2021-07-21T08:34:26Z,1156832,24.2
2021-07-21T08:36:26Z,1156833,24.0
2021-07-21T08:38:26Z,1156834,23.9
2021-07-21T08:40:26Z,1156835,23.9
2021-07-21T08:42:26Z,1156836,23.9
2021-07-21T08:44:26Z,1156837,23.9
2021-07-21T08:46:26Z,1156838,23.8
2021-07-21T08:48:26Z,1156839,23.6
2021-07-21T08:50:26Z,1156840,23.5
2021-07-21T08:52:26Z,1156841,23.5
2021-07-21T08:54:26Z,1156842,23.3
2021-07-21T08:56:26Z,1156843,23.3
2021-07-21T08:58:26Z,1156844,23.2
2021-07-21T09:00:26Z,1156845,23.3
2021-07-21T09:02:26Z,1156846,23.3
2021-07-21T09:04:26Z,1156847,23.2
2021-07-21T09:06:26Z,1156848,23.2
2021-07-21T09:08:26Z,1156849,23.1
2021-07-21T09:10:26Z,1156850,23.3
2021-07-21T09:12:26Z,1156851,23.2
2021-07-21T09:14:26Z,1156852,23.4
2021-07-21T09:16:26Z,1156853,23.3
2021-07-21T09:18:26Z,1156854,23.1
2021-07-21T09:20:26Z,1156855,23.1
2021-07-21T09:22:26Z,1156856,23.3
2021-07-21T09:24:26Z,1156857,23.0
2021-07-21T09:26:26Z,1156858,23.1
2021-07-21T09:28:26Z,1156859,23.3
2021-07-21T09:30:26Z,1156860,23.3
2021-07-21T09:32:26Z,1156861,23.3
2021-07-21T09:34:26Z,1156862,23.2
2021-07-21T09:36:26Z,1156863,23.4
2021-07-21T09:38:26Z,1156864,23.4
2021-07-21T09:40:26Z,1156865,23.3
2021-07-21T09:42:26Z,1156866,23.6
2021-07-21T09:44:26Z,1156867,23.6
2021-07-21T09:46:26Z,1156868,23.7
2021-07-21T09:48:26Z,1156869,23.9
2021-07-21T09:50:26Z,1156870,23.8
2021-07-21T09:52:26Z,1156871,23.8
2021-07-21T09:54:25Z,1156872,23.9
2021-07-21T09:56:26Z,1156873,23.9
2021-07-21T09:58:26Z,1156874,24.0
2021-07-21T10:00:26Z,1156875,24.1
2021-07-21T10:02:26Z,1156876,24.1
2021-07-21T10:04:26Z,1156877,24.3
2021-07-21T10:06:25Z,1156878,24.4
2021-07-21T10:08:25Z,1156879,24.7
2021-07-21T10:10:25Z,1156880,24.8
2021-07-21T10:12:26Z,1156881,24.9
2021-07-21T10:14:27Z,1156882,24.9
2021-07-21T10:16:26Z,1156883,24.9
2021-07-21T10:18:26Z,1156884,25.1
2021-07-21T10:20:25Z,1156885,25.2
2021-07-21T10:22:26Z,1156886,25.5
2021-07-21T10:24:26Z,1156887,25.9
2021-07-21T10:26:26Z,1156888,25.9
2021-07-21T10:28:25Z,1156889,26.0
2021-07-21T10:30:25Z,1156890,26.1
2021-07-21T10:32:25Z,1156891,26.2
2021-07-21T10:34:26Z,1156892,26.3
2021-07-21T10:36:25Z,1156893,26.4
2021-07-21T10:38:25Z,1156894,26.3
2021-07-21T10:40:25Z,1156895,26.4
2021-07-21T10:42:25Z,1156896,26.5
2021-07-21T10:44:25Z,1156897,26.8
2021-07-21T10:46:26Z,1156898,26.9
2021-07-21T10:48:26Z,1156899,26.8
2021-07-21T10:50:26Z,1156900,26.8
2021-07-21T10:52:25Z,1156901,26.9
2021-07-21T10:54:25Z,1156902,27.1
2021-07-21T10:56:25Z,1156903,27.1
2021-07-21T10:58:26Z,1156904,27.1
2021-07-21T11:00:25Z,1156905,26.9
2021-07-21T11:02:25Z,1156906,26.7
2021-07-21T11:04:25Z,1156907,27.0
2021-07-21T11:06:25Z,1156908,27.1
2021-07-21T11:08:26Z,1156909,27.4
2021-07-21T11:10:26Z,1156910,27.9
2021-07-21T11:12:25Z,1156911,28.0
2021-07-21T11:14:25Z,1156912,28.1
2021-07-21T11:16:26Z,1156913,28.3
2021-07-21T11:18:25Z,1156914,28.1
2021-07-21T11:20:26Z,1156915,28.5
2021-07-21T11:22:25Z,1156916,28.4
2021-07-21T11:24:26Z,1156917,28.3
2021-07-21T11:26:26Z,1156918,28.3
2021-07-21T11:28:26Z,1156919,28.4
2021-07-21T11:30:26Z,1156920,28.1
2021-07-21T11:32:25Z,1156921,28.1
2021-07-21T11:34:26Z,1156922,28.3
2021-07-21T11:36:25Z,1156923,27.7
2021-07-21T11:38:26Z,1156924,27.6
2021-07-21T11:40:26Z,1156925,27.6
2021-07-21T11:42:26Z,1156926,27.3
2021-07-21T11:44:25Z,1156927,26.9
2021-07-21T11:46:26Z,1156928,26.9
2021-07-21T11:48:25Z,1156929,26.8
2021-07-21T11:50:26Z,1156930,26.8
2021-07-21T11:52:25Z,1156931,26.3
2021-07-21T11:54:25Z,1156932,26.4
2021-07-21T11:56:25Z,1156933,26.6
2021-07-21T11:58:26Z,1156934,26.6
2021-07-21T12:00:26Z,1156935,26.8
2021-07-21T12:02:26Z,1156936,27.1
2021-07-21T12:04:25Z,1156937,27.3
2021-07-21T12:06:25Z,1156938,27.0
2021-07-21T12:08:26Z,1156939,26.9
2021-07-21T12:10:26Z,1156940,27.1
2021-07-21T12:12:26Z,1156941,27.4
2021-07-21T12:14:25Z,1156942,27.3
2021-07-21T12:16:26Z,1156943,27.4
2021-07-21T12:18:26Z,1156944,27.1
2021-07-21T12:20:25Z,1156945,27.0
2021-07-21T12:22:26Z,1156946,27.2
2021-07-21T12:24:25Z,1156947,27.3
2021-07-21T12:26:25Z,1156948,27.1
2021-07-21T12:28:26Z,1156949,27.4
2021-07-21T12:30:26Z,1156950,27.4
2021-07-21T12:32:26Z,1156951,27.4
2021-07-21T12:34:26Z,1156952,27.6
2021-07-21T12:36:26Z,1156953,27.9
2021-07-21T12:38:26Z,1156954,27.9
2021-07-21T12:40:26Z,1156955,28.1
2021-07-21T12:42:26Z,1156956,27.9
2021-07-21T12:44:26Z,1156957,27.9
2021-07-21T12:46:26Z,1156958,27.8
2021-07-21T12:48:26Z,1156959,27.9
2021-07-21T12:50:26Z,1156960,27.8
2021-07-21T12:52:26Z,1156961,27.8
2021-07-21T12:54:26Z,1156962,27.5
2021-07-21T12:56:26Z,1156963,27.4
2021-07-21T12:58:25Z,1156964,27.4
2021-07-21T13:00:26Z,1156965,27.3
2021-07-21T13:02:26Z,1156966,27.1
2021-07-21T13:04:26Z,1156967,26.8
2021-07-21T13:06:26Z,1156968,26.8
2021-07-21T13:08:26Z,1156969,26.9
2021-07-21T13:10:26Z,1156970,27.1
2021-07-21T13:12:26Z,1156971,27.3
2021-07-21T13:14:26Z,1156972,27.2
2021-07-21T13:16:26Z,1156973,27.3
2021-07-21T13:18:26Z,1156974,27.4
2021-07-21T13:20:26Z,1156975,27.8
2021-07-21T13:22:26Z,1156976,27.6
2021-07-21T13:24:26Z,1156977,27.1
2021-07-21T13:26:26Z,1156978,26.8
2021-07-21T13:28:25Z,1156979,27.0
2021-07-21T13:30:26Z,1156980,27.0
2021-07-21T13:32:26Z,1156981,26.8
2021-07-21T13:34:26Z,1156982,26.8
2021-07-21T13:36:26Z,1156983,26.8
2021-07-21T13:38:26Z,1156984,26.6
2021-07-21T13:40:26Z,1156985,26.6
2021-07-21T13:42:26Z,1156986,26.6
2021-07-21T13:44:26Z,1156987,26.6
2021-07-21T13:46:26Z,1156988,26.8
2021-07-21T13:48:26Z,1156989,26.8
2021-07-21T13:50:26Z,1156990,27.1
2021-07-21T13:52:25Z,1156991,27.3
2021-07-21T13:54:26Z,1156992,27.3
2021-07-21T13:56:26Z,1156993,27.3
2021-07-21T13:58:26Z,1156994,27.3
2021-07-21T14:00:26Z,1156995,27.2
2021-07-21T14:02:26Z,1156996,27.3
2021-07-21T14:04:25Z,1156997,27.3
2021-07-21T14:06:26Z,1156998,27.3
2021-07-21T14:08:26Z,1156999,27.4
2021-07-21T14:10:26Z,1157000,27.2
2021-07-21T14:12:26Z,1157001,27.1
2021-07-21T14:14:26Z,1157002,27.3
2021-07-21T14:16:26Z,1157003,27.3
2021-07-21T14:18:26Z,1157004,27.4
2021-07-21T14:20:26Z,1157005,27.3
2021-07-21T14:22:25Z,1157006,26.9
2021-07-21T14:24:26Z,1157007,26.9
2021-07-21T14:26:26Z,1157008,26.8
2021-07-21T14:28:26Z,1157009,26.7
2021-07-21T14:30:26Z,1157010,26.9
2021-07-21T14:32:26Z,1157011,26.8
2021-07-21T14:34:25Z,1157012,26.5
2021-07-21T14:36:26Z,1157013,26.4
2021-07-21T14:38:25Z,1157014,26.6
2021-07-21T14:40:26Z,1157015,26.8
2021-07-21T14:42:26Z,1157016,26.7
2021-07-21T14:44:26Z,1157017,26.8
2021-07-21T14:46:26Z,1157018,26.6
2021-07-21T14:48:26Z,1157019,26.6
2021-07-21T14:50:26Z,1157020,26.7
2021-07-21T14:52:26Z,1157021,26.7
2021-07-21T14:54:26Z,1157022,26.8
2021-07-21T14:56:26Z,1157023,26.9
2021-07-21T14:58:26Z,1157024,27.1
2021-07-21T15:00:26Z,1157025,27.4
2021-07-21T15:02:26Z,1157026,27.3
2021-07-21T15:04:26Z,1157027,27.1
2021-07-21T15:06:26Z,1157028,27.0
2021-07-21T15:08:26Z,1157029,26.9
2021-07-21T15:10:26Z,1157030,26.8
2021-07-21T15:12:26Z,1157031,26.8
2021-07-21T15:14:26Z,1157032,26.8
2021-07-21T15:16:26Z,1157033,26.8
2021-07-21T15:18:26Z,1157034,26.8
2021-07-21T15:20:26Z,1157035,26.8
2021-07-21T15:22:26Z,1157036,26.8
2021-07-21T15:24:26Z,1157037,26.6
2021-07-21T15:26:26Z,1157038,26.6
2021-07-21T15:28:25Z,1157039,26.6
2021-07-21T15:30:26Z,1157040,26.6
2021-07-21T15:32:26Z,1157041,26.6
2021-07-21T15:34:26Z,1157042,26.5
2021-07-21T15:36:25Z,1157043,26.5
2021-07-21T15:38:26Z,1157044,26.4
2021-07-21T15:40:26Z,1157045,26.4
2021-07-21T15:42:25Z,1157046,26.4
2021-07-21T15:44:26Z,1157047,26.3
2021-07-21T15:46:26Z,1157048,26.4
2021-07-21T15:48:26Z,1157049,26.3
2021-07-21T15:50:26Z,1157050,26.1
2021-07-21T15:52:26Z,1157051,26.1
2021-07-21T15:54:26Z,1157052,26.1
2021-07-21T15:56:26Z,1157053,26.1
2021-07-21T15:58:26Z,1157054,26.0
2021-07-21T16:00:26Z,1157055,25.9
2021-07-21T16:02:26Z,1157056,25.9
2021-07-21T16:04:26Z,1157057,25.8
2021-07-21T16:06:26Z,1157058,25.8
2021-07-21T16:08:26Z,1157059,25.8
2021-07-21T16:10:25Z,1157060,25.8
2021-07-21T16:12:26Z,1157061,25.8
2021-07-21T16:14:25Z,1157062,25.8
2021-07-21T16:16:26Z,1157063,25.8
2021-07-21T16:18:26Z,1157064,25.8
2021-07-21T16:20:26Z,1157065,25.7
2021-07-21T16:22:26Z,1157066,25.7
2021-07-21T16:24:26Z,1157067,25.7
2021-07-21T16:26:26Z,1157068,25.8
2021-07-21T16:28:26Z,1157069,25.6
2021-07-21T16:30:26Z,1157070,25.6
2021-07-21T16:32:26Z,1157071,25.6
2021-07-21T16:34:26Z,1157072,25.5
2021-07-21T16:36:26Z,1157073,25.4
2021-07-21T16:38:25Z,1157074,25.4
2021-07-21T16:40:26Z,1157075,25.4
2021-07-21T16:42:26Z,1157076,25.3
2021-07-21T16:44:25Z,1157077,25.3
2021-07-21T16:46:26Z,1157078,25.1
2021-07-21T16:48:26Z,1157079,25.1
2021-07-21T16:50:26Z,1157080,25.1
2021-07-21T16:52:26Z,1157081,25.0
2021-07-21T16:54:26Z,1157082,25.0
2021-07-21T16:56:25Z,1157083,25.0
2021-07-21T16:58:26Z,1157084,25.1
2021-07-21T17:00:26Z,1157085,25.0
2021-07-21T17:02:26Z,1157086,24.9
2021-07-21T17:04:26Z,1157087,24.9
2021-07-21T17:06:26Z,1157088,24.8
2021-07-21T17:08:26Z,1157089,24.8
2021-07-21T17:10:26Z,1157090,24.9
2021-07-21T17:12:26Z,1157091,24.8
2021-07-21T17:14:26Z,1157092,24.8
2021-07-21T17:16:26Z,1157093,24.7
2021-07-21T17:18:26Z,1157094,24.7
2021-07-21T17:20:26Z,1157095,24.7
2021-07-21T17:22:26Z,1157096,24.6
2021-07-21T17:24:26Z,1157097,24.6
2021-07-21T17:26:26Z,1157098,24.8
2021-07-21T17:28:26Z,1157099,24.8
2021-07-21T17:30:26Z,1157100,24.8
2021-07-21T17:32:26Z,1157101,24.8
2021-07-21T17:34:26Z,1157102,24.8
2021-07-21T17:36:26Z,1157103,24.7
2021-07-21T17:38:26Z,1157104,24.6
2021-07-21T17:40:26Z,1157105,24.6
2021-07-21T17:42:26Z,1157106,24.6
2021-07-21T17:44:26Z,1157107,24.5
2021-07-21T17:46:26Z,1157108,24.5
2021-07-21T17:48:26Z,1157109,24.4
2021-07-21T17:50:26Z,1157110,24.3
2021-07-21T17:52:26Z,1157111,24.3
2021-07-21T17:54:26Z,1157112,24.1
2021-07-21T17:56:26Z,1157113,24.1
2021-07-21T17:58:26Z,1157114,24.1
2021-07-21T18:00:26Z,1157115,24.1
2021-07-21T18:02:26Z,1157116,24.1
2021-07-21T18:04:26Z,1157117,24.1
2021-07-21T18:06:25Z,1157118,24.1
2021-07-21T18:08:25Z,1157119,24.3
2021-07-21T18:10:25Z,1157120,24.3
2021-07-21T18:12:26Z,1157121,24.3
2021-07-21T18:14:26Z,1157122,24.4
2021-07-21T18:16:25Z,1157123,24.3
2021-07-21T18:18:25Z,1157124,24.3
2021-07-21T18:20:26Z,1157125,24.3
2021-07-21T18:22:26Z,1157126,24.3
2021-07-21T18:24:26Z,1157127,24.3
2021-07-21T18:26:26Z,1157128,24.2
2021-07-21T18:28:26Z,1157129,24.1
2021-07-21T18:30:26Z,1157130,23.9
2021-07-21T18:32:25Z,1157131,23.8
2021-07-21T18:34:25Z,1157132,23.8
2021-07-21T18:36:25Z,1157133,23.6
2021-07-21T18:38:26Z,1157134,23.6
2021-07-21T18:40:26Z,1157135,23.6
2021-07-21T18:42:26Z,1157136,23.6
2021-07-21T18:44:26Z,1157137,23.6
2021-07-21T18:46:25Z,1157138,23.6
2021-07-21T18:48:25Z,1157139,23.6
2021-07-21T18:50:25Z,1157140,23.6
2021-07-21T18:52:25Z,1157141,23.6
2021-07-21T18:54:26Z,1157142,23.5
2021-07-21T18:56:26Z,1157143,23.4
2021-07-21T18:58:26Z,1157144,23.4
2021-07-21T19:00:25Z,1157145,23.3
2021-07-21T19:02:25Z,1157146,23.3
2021-07-21T19:04:25Z,1157147,23.3
2021-07-21T19:06:25Z,1157148,23.1
2021-07-21T19:08:25Z,1157149,23.1
2021-07-21T19:10:25Z,1157150,23.0
2021-07-21T19:12:25Z,1157151,22.9
2021-07-21T19:14:25Z,1157152,23.0
2021-07-21T19:16:25Z,1157153,22.9
2021-07-21T19:18:25Z,1157154,22.9
2021-07-21T19:20:25Z,1157155,22.8
2021-07-21T19:22:26Z,1157156,22.8
2021-07-21T19:24:25Z,1157157,22.8
2021-07-21T19:26:25Z,1157158,22.8
2021-07-21T19:28:25Z,1157159,22.8
2021-07-21T19:30:25Z,1157160,22.6
2021-07-21T19:32:25Z,1157161,22.6
2021-07-21T19:34:25Z,1157162,22.5
2021-07-21T19:36:25Z,1157163,22.6
2021-07-21T19:38:25Z,1157164,22.6
2021-07-21T19:40:25Z,1157165,22.6
2021-07-21T19:42:25Z,1157166,22.5
2021-07-21T19:44:25Z,1157167,22.4
2021-07-21T19:46:25Z,1157168,22.3
2021-07-21T19:48:25Z,1157169,22.3
2021-07-21T19:50:25Z,1157170,22.1
2021-07-21T19:52:26Z,1157171,22.1
2021-07-21T19:54:25Z,1157172,22.1
2021-07-21T19:56:25Z,1157173,22.1
2021-07-21T19:58:25Z,1157174,22.0
2021-07-21T20:00:25Z,1157175,22.0
2021-07-21T20:02:25Z,1157176,22.1
2021-07-21T20:04:26Z,1157177,22.1
2021-07-21T20:06:25Z,1157178,22.1
2021-07-21T20:08:25Z,1157179,22.1
2021-07-21T20:10:25Z,1157180,22.1
2021-07-21T20:12:25Z,1157181,22.0
2021-07-21T20:14:25Z,1157182,21.9
2021-07-21T20:16:26Z,1157183,21.9
2021-07-21T20:18:25Z,1157184,21.6
2021-07-21T20:20:25Z,1157185,21.4
2021-07-21T20:22:25Z,1157186,21.3
2021-07-21T20:24:25Z,1157187,21.1
2021-07-21T20:26:25Z,1157188,21.1
2021-07-21T20:28:25Z,1157189,21.1
2021-07-21T20:30:25Z,1157190,21.0
